"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","CellType"
"intensitiespsc13",361.838714599614,868.548389434815,727.983856201181,20736.016494751,1628.53226089477,696.306450843812,3711.59681510925,841.725791931149,1025.56451416015,1853.40319061279,1836.90322875976,666.322566986085,388.564519882204,1271.5806274414,5308.70978164668,2429.74197196958,1072.33872032165,424.274185180663,574.629032135012,560.98388290405,387.645156860355,1799.33868789676,637.241933822627,5411.75814056402,6109.29043769839,6789.72582864759,3606.70960474012,5789.01628375053,2874.91938114164,793.709697544566,1665.67741394042,6118.85500049591,3276.91929626467,2296.25805664063,5876.43543243413,2282.3709564209,18293.6293945307,12126.2902984619,3246.43551635742,1808.09680175781,1877.95166015625,2068.17742919922,5353.43539428718,11348.5000152587,2284.54830932623,1441.11293029786,2010.87098693847,3184.01609802249,20184.6137237549,40363.83959198,6967.93527984615,1343.33871459961,1394.90319824219,2329.82257080078,3070.24200439455,11356.0162658696,9283.0648651123,3618.7581481934,1388.09677124024,2159.03225708008,4069.53227996832,16016.112934113,75690.0955047607,29293.8064498901,2483.7580871582,2378.7419128418,4051.04828643803,8326.54847526546,1646.45161437988,3149.74199676519,8639.79007148743,10476.8063964844,18234.0325775147,18460.6133422852,4341.45155048363,3029.2903900147,3016.25802612305,2579.79035949712,2614.40333557126,1755.38706970215,1074.61288243532,1362.5000076294,3303.99996948237,9263.61285781855,10698.709608078,4302.3226108551,52.887095928192,1303.29029083251,1092.20967102051,1024.30643081665,565.67740654945,322.225807666775,766.838706970213,1090.40324020386,1823.85479354855,2607.98389434812,1521.3709449768,1890.87091827388,1095.79034042359,499.112905025477,177.225803852081,641.306455612185,278.870961666107,112.919355392456,682.35483551025,199.04838180542,100.435486793518,98.8870964050297,465.887098789214,641.854831695555,180.999998092652,88.645160675048,62.0806459188467,31.7903224229816,41.774193763733,124.403222560882,77.9354841709139,216.967742919924,219.967741787433,217.580649375912,250.403224945068,144.709679603576,149.403226852417,116.322581529617,38.6612904071807,113.532256603241,118.096775054932,101.870966434479,62.7096765041355,68.4193568229683,65.3225808143608,26.9032263755797,51.5000004768377,60.7580648660668,31.7096771001807,145.064517974853,23.3387088775631,44.3387100696567,81.4516115188594,28.0161283016208,32.8387105464932,"psc"
"intensitiespsc14",316.0859375,948.9765625,637.90625,15830,1448.2890625,716.6640625,3043,749.234375,1108.1171875,1334.0078125,1519.046875,675.078125,616.7109375,1238.078125,3894.25,1891.40625,1127.015625,653.953125,559.3984375,428.765625,370.328125,1145.609375,544,5533.15625,5498.5625,4401.6015625,2122.21875,4336.625,2175.8828125,671.5,1351.515625,6756.671875,3727.9375,2169.2265625,5421.4453125,1948.1171875,19653.9375,13186.9765625,2930.03125,1520.515625,1483.1640625,1689.2578125,4810.6953125,15131.828125,2348.4296875,1477.109375,2306.5078125,3780.6171875,25057.3125,61530.2734375,10098.0078125,1212.046875,1390.0625,2256.5625,3155.3203125,11753.6796875,10475.9296875,3468.8359375,1356.0859375,2455.28125,5710.8359375,20658.140625,73308.3671875,26388.59375,2459.9765625,2463.359375,5338.125,8372.4765625,1528.1328125,3428.78125,9945.515625,13289.3984375,24926.6015625,21357.9609375,4700.8359375,2812.65625,3209.8125,2729.8828125,2399.1015625,1448.4765625,1199.5390625,1329.015625,3598.90625,11628.828125,12839.96875,5451.65625,63.2265625,1259.9375,1099.6171875,934.0859375,850.3125,351.3671875,684.8125,1530.7421875,2518.5390625,3440.078125,2023.4140625,2751.90625,1436.515625,573.078125,154.890625,475.2578125,232.3046875,84.65625,833.84375,189.234375,82.484375,52.1328125,868.5703125,766.8828125,194.2265625,120.7421875,26.25,27.15625,40.65625,62.375,40.6328125,217.921875,246.0390625,176.3046875,191.3984375,117.2265625,83.3203125,65.9453125,10.4453125,58.9296875,114.046875,79.96875,63.6640625,31.3828125,63.8828125,27.8125,26.7265625,21.75,27.578125,78.0703125,33.2578125,12.0859375,85.8515625,31.5390625,13.40625,"psc"
"intensitiespsc15",246.624996185303,829.800010681151,515.249998092652,26588.4000244141,2275.92502593992,639.375001907351,5132.20007514949,763.274986267081,627.825004577638,1201.55001068115,1712,707.474990844722,612.450014114391,1297.10002136232,7349.87490463262,3763.225025177,1191.30004310608,425.274997711178,517.424989700313,520.0000076294,352.12500190735,2115.32495403292,1157.24997901917,5835.97511672969,6440.22505187986,9775.17499923706,4972.32519721985,6999.6499023438,3790.02497863766,1191.57500839233,1290.94998168946,7964.125,2622.90001297001,2255.54995727538,4618.20000839233,1845.47497177124,19116.4996337891,13814.3499908447,3122.47488403324,1742.875,1333.69996643066,1253.92501068115,5670.22494506835,13584.1752166743,1565.4750366211,1327.52499389649,2544.95005798337,3992.27488708501,26283.1503753662,58311.0484390259,9238.52499389648,978.42501068115,2189.375,1933.42498779297,3598.22491455083,13210.3000030518,10258.1745910645,3383.75003051758,1623.69998168946,2230.67503356938,5765.44998168952,23173.7996139526,86478.7984313965,27253.9007720947,2996.12495422366,2641.2249832153,5288.7500114441,9809.45009994502,1602.67500305176,3637.0499267578,9883.4501876831,16195.5503921509,28199.3003921509,25228.75,4994.17500305176,3443.20008850093,4221.32492065423,3214.17501831059,2981.27499389647,1360.25003051759,1239.52501869202,1732.52497863769,3805.87512207026,11344.3999767303,14411.0246582031,5703.22520065308,63.025001525879,1265.2749786377,1184.1250181198,1150.6999874115,849.500024318693,271.42499923706,708.94998931884,1411.17503356934,2856.32491683965,4158.57503890992,2128.40000915527,2828.67491340642,1617.94994497301,475.39999580383,141.10000038147,549.324993133542,240.57500076294,164.274997711182,718.424991607672,200.80000114441,81.450002670288,65.074998855591,874.12498283386,752.87498664855,214.400003433228,100.175003051758,26.050000667572,15.35000038147,28.5500006675716,100.025001525879,14.7250003814697,253.400009155278,210.625000000001,284.125003814698,238.924993515011,124.724999904634,81.9250011444097,122.350000381471,29.9500002861026,1.125,172.525002956393,22.72500038147,58.125001907349,6,56.22500038147,20.9749999046326,21.97500038147,31.45000076294,26.174999237061,53.375,32.9250011444087,14.85000038147,81.8250026702881,45.92500114441,3.625,"psc"
"intensitiespsc16",399.233764648431,764.103904724122,638.025970458982,28195.1289672852,2204.68834686284,591.857149124145,5157.01298093796,752.753253936768,905.740242004393,1287.83114624023,2381.50654602051,786.285728454589,574.831165313724,1125.28569793701,7010.59757232666,3186.58439540866,1250.09092330933,728.350650787357,508.688308715826,495.714282989503,373.909093856814,2379.63647317881,1114.50648736954,5632.92206573484,5862.92218017574,10196.0646486282,5315.64916229248,8600.37659835815,3898.6884148121,1318.85719323159,1419.0129852295,6228.55854797368,3041.05197906491,2263.98703002929,5785.10367012019,2023.02595520019,18355.4934082027,13698.2859649658,2820.92217254641,1713.07792663574,1678.54545593261,1824.40258789062,5102.89611816399,12841.1424865723,1806.3896369934,1292.2727432251,2252.70132446289,3656.94811248776,25632.662437439,49510.2598400116,8163.71440124507,1308.51947021484,1780.58441162109,2049.38961791992,2994.98704528813,13093.6879653926,9601.79172515868,3115.20785522464,1773.93505859374,2172.72726440426,4872.18169784553,19729.9086093903,83615.9104156494,28169.3502273559,2838.90911102293,2681.36357116698,5001.42864990231,9086.53227996827,1795.97399902343,3387.67532730096,10270.4938793182,13028.1559314733,23878.0528106689,24646.948425293,4673.85701370233,3044.22073364258,3184.96105957035,2915.23381042479,2525.16882324222,1678.24673461915,1016.1168589592,1288.883102417,3776.83109283445,10824.8436470032,11960.818157196,5064.94787979127,62.3246755599976,1471.9480266571,1095.16885375977,764.974023818967,729.883105278017,226.376625299454,881.9870223999,1207.40261840822,2428.80516624452,3463.81808662406,1882.25972557065,2253.94808387759,1230.5844168663,371.623376369479,223.96104454994,490.727268219,211.779218673704,139.922080278393,793.415576934822,139.999995827674,61.935064435005,74.8571435213093,643.870122909547,412.363644599913,147.714284539224,121.454545974732,29.3636355400086,6.415584564209,43.0519490242008,104.246754646302,65.1038937568669,186.077915191646,292.480514049528,293.675325393676,162.376626968384,100.974027395249,120.051950454712,76.3766249418258,19.3116884231568,53.4025964736934,110.402599811554,59.6233763694764,106.701302051544,44.3116875886918,57.7272737026216,55.8181819915769,22.6363637447355,37.3376621007924,27.012986540794,83.8441553115843,22.350649356842,32.9090907573703,128.181820869446,33.2337660789489,26.1038962602619,"psc"
"intensitiespsc17",268.00921440125,721.543773651125,565.271896362303,35329.8921508789,3531.87563753128,614.709674835207,7167.6912765503,709.359451293952,843.728141784675,1491.1152267456,2011.08294677734,688.718894958498,540.649761199947,1114.66361236572,9287.56638145446,4560.07383871081,1392.04605484009,532.304151535028,487.175121307371,403.529960632329,335.493087768555,3335.23958206172,1768.48844385151,6478.60366439814,7965.12885093688,13566.0549211502,6951.18446540837,13162.1935501099,6367.36419200892,2086.27184677124,1379.62672424316,4167.45635414126,2870.74194335936,2256.67282104493,5517.36396503448,1960.67285156251,21033.2443504333,12264.5486717224,2871.78345489498,1731.97691345215,1702.86633300782,1727.7142944336,5046.47483825686,10804.5717048646,2134.83874511719,1282.60828399658,2266.01382446289,4174.70039367678,27290.2249679565,36290.169137001,6187.56680297857,1256.05993652345,1501.26731872559,2482.98617553712,3245.39636230472,12785.9030532832,7788.07360076909,3209.99078369139,2024.05990600586,2441.28115844729,4810.32712173462,20315.423866272,81548.0992965698,22072.0785980224,3192.40090942388,2745.76042175292,5223.28567504883,10108.5850548745,1537.37788391113,3901.81095886234,13718.0418319697,13139.7190380091,27952.2114982605,37260.7172412872,7009.22107315062,3319.55749511716,3629.66349792481,3458.98609924319,2739.73731994632,1454.63592529296,1735.00003051759,1485.35018920899,3725.75581359861,13638.6816463465,23472.5758132934,10223.0739068985,87.7557611465449,1462.16133499145,1214.68661499024,1269.34099578857,1243.11985111236,413.447012901307,885.442390441898,1405.84792327882,2230.62209510802,3535.34100341798,1990.6820316315,3179.91251564031,1585.31797790526,523.073737859731,209.894012212757,506.594463348387,266.723502159121,127.834104061127,705.488481521611,200.046079158787,86.5852546691893,59.9170522689818,647.737322330472,539.073729038237,178.755754709244,82.5760364532481,46.8894004821781,21.6635944247245,27.4654381573195,60.2949318885801,46.6129021644598,237.884801179172,265.244242906574,234.188946008681,152.47926044464,109.483869552612,96.1705074310313,85.5806457996366,29.5253462791439,51.3041468858714,138.341014623641,72.1059910058974,51.1705056428906,59.8617523014538,45.101383343339,29.682027965784,48.6820285320282,38.0737329870458,28.5391712188719,84.0783419609073,31.0000004768371,18.460829615593,77.211981773376,29.6543776988987,13.2258063554764,"psc"
"intensitiespsc18",273.671875,853.46875,623.21875,24962.640625,2130.765625,742.859375,5560.59375,731.328125,837.484375,1579.765625,2268.9375,792.390625,657.078125,1471.859375,7285.375,3319.484375,1171.671875,582.6875,530.921875,502.9375,506.71875,2177.34375,1206.21875,5861.53125,6049.375,9217.65625,4237.1875,7833.46875,3818.296875,1145.6875,1591.53125,8466.0625,3696.078125,2335.84375,6157.25,1981.59375,16550.140625,12102.1875,2553.625,1711.828125,2107.375,1792.953125,4489.28125,14938.390625,2307.875,1490,2256.46875,3739.28125,22523.703125,57192.828125,10085.390625,1395.484375,1660.421875,2130.46875,3184.1875,12076.28125,11613.890625,3760.859375,1647.515625,2061.40625,4343.265625,16710.203125,78794.78125,28054.46875,2618.4375,2618.578125,4426.453125,8599.0625,1290.671875,3066.28125,8090.890625,9323.609375,23097.984375,26068.109375,5441.484375,3247.46875,3499.4375,2571.453125,2124.0625,1399.25,1389.515625,1116.109375,3054.84375,9759.875,11482.40625,5397.953125,110.859375,1394.484375,988.390625,1019.65625,746.140625,289.578125,775.25,1029.109375,1950.59375,3375.046875,1888.734375,2536.125,1522.828125,603.25,206.03125,518.5625,262.265625,104.15625,569.078125,178.5,48.421875,90.90625,633.140625,504.34375,227.015625,80.140625,30.640625,18.953125,26.4375,120.53125,93.21875,250,185.359375,221.53125,183.203125,123.578125,184.375,104.34375,15.359375,68.375,161.6875,108.125,71.65625,35.328125,72.71875,29.625,50.296875,39.3125,15.765625,92.25,18,10.75,54.75,23.703125,5.453125,"psc"
"intensitiespsc19",304.534878730771,843.511638641356,642.581390380864,18791.8599014282,1240.1628189087,1649.95348358157,4188.95345401766,654.232564926137,860.348846435554,1441.69766235351,1702.18608093261,698.116275787347,460.44185638427,1180.02326202392,6505.32551574702,3081.1162452698,1217.74417877197,538.534885406496,386.255821228028,386.953493118287,317.488372802736,2249.69767761234,1137.60464859009,6268.34872436525,3844.65116500853,8179.34864807126,3984.25569534299,5596.27917146688,2783.90692138676,1091.25584411621,1133.46511840819,2340.97677612304,6389.11605834956,2554.11630249023,6364.72101593018,2782.13952636722,28139.697769165,7204.06964874266,2950.67437744137,2071.79066467285,2027.53485107422,1818.55815124512,2505.88366699219,11331.883808136,5643.48859405519,3237.7907104492,2824.51159667969,1823.0930480957,6342.11631011958,35260.3040466309,6743.13969421387,1086.8372116089,1853.02326965332,2230.79067993164,2004.04652404785,5830.02325439448,7750.74394226082,3392.95344543456,1880.16275024415,1575.48841094971,3716.97676754002,6043.18594837184,56743.536781311,23285.4183349609,1804.93029785155,2046.90696716308,2237.95347595215,8298.81372642517,665.418594360365,1776.51161193849,8104.25597953796,6892.90677642817,12805.5118026728,42314.4424037933,8528.69791221613,2446.48839569091,2509.51164245606,2919.20925903323,2189.00004577633,945.76745605469,2735.255824089,1059.53489685059,3243.02331542972,7417.46505737307,17615.4421806335,13069.2097110748,40.3953475952147,1263.86048126221,1195.32560539245,1135.88369941711,992.069746017454,493.325565338136,795.511631011963,846.232551574711,1791.23256301874,5178.32549095149,2845.58136081693,4382.58134841921,2102.18600463873,734.558121204377,197.255808830262,619.69766998291,355.162789344787,154.953486919403,611.465127944942,160.186045646667,112.534884452819,74.5116276741025,257.999999046322,439.930231809615,161.930233955383,90.4186038970948,18.465116500854,80.6744184494024,15.0930237770081,80.4186058044438,45.2558135986328,234.325583457946,175.395353317265,183.279071807862,146.511627197266,100.139535903931,88.0697678327564,93.0465130805974,38.302326202393,32.255813598633,90.9302320480342,40.5116285085678,104.232559204101,53.813952803612,78.093024015427,37.9534883499142,73.8372089862819,49.5348834991451,27.953488349915,32.3953480720525,26.3488378524774,28.302326202393,70.5348854064945,16.232557296753,5.3488373756408,"psc"
"intensitiespsc2",331.165435791018,836.595581054688,585.37499237061,32151.4073791504,2989.02206993102,716.941181182853,5978.48900115485,720.161758422856,862.79411315917,1686.61029052736,2043.64340209961,757.158088684078,616.194854736324,1281.86765289307,7850.35671997075,3767.23884201047,1497.72059249878,618.422801971441,492.544120788578,487.665431976319,345.069854736328,2308.76826858521,1139.38238334656,6820.43377685544,9440.61778974528,11776.599378109,5786.7353439331,9195.36023426056,4508.30145025256,1492.59922885891,1593.37870788574,7084.37495613098,3123.19857788089,2231.91177368164,5298.31627655034,2150.75367736817,22652.632019042,14575.7242774963,3525.10290527348,1893.9375,1791.51467895507,1840.88236999513,5553.40432739254,12807.2649536133,2022.5698852539,1292.09561157227,2216.3419342041,4652.25726318359,29374.1736106873,50235.717830658,8618.97406005854,1523.05143737794,1716.98164367676,2375.08819580078,3973.01097106929,13802.4888381958,9862.27958488464,3517.64706420894,1976.27940368652,2792.45217895513,5255.71327733996,23586.2212791443,85761.8805274963,27657.666015625,3931.44121551514,3189.57359313964,5945.05164337157,10362.1692962647,1768.61029052733,3977.38232421879,12686.4813909531,15072.1915245056,32725.0441761017,29882.0141267776,6027.60306262978,3159.87878417971,4060.80511474606,3568.39704895022,3103.69114685062,1704.70956420898,1628.43383026122,1676.8235168457,4059.29792022705,14677.8893728256,19939.1802201271,8300.79428768158,83.4852952957153,1580.01471710205,1199.30150222778,1386.70584106446,1191.07354354859,469.911765813831,947.96691131591,1505.80148315429,2592.05512237545,3890.04423904418,2137.50005531314,3845.90817260746,2047.60664367671,814.727920532236,246.639700889588,652.7315979004,366.08454990387,167.511028289794,732.139717102052,200.665440559389,57.2058818340297,106.272059917449,952.606646060934,1002.20957279205,323.687492847443,160.533092975617,58.5551462173462,23.4338235855102,32.5036766529081,96.102939605713,89.3897058963781,298.81985902786,354.823528289795,266.518384933474,237.011034965515,164.136030197144,175.71691274643,101.915439128876,41.7904402017589,89.9595575332632,185.444851875305,97.411762475967,110.169121265411,58.959558486938,73.1838223934174,54.6176472902303,56.3455877304074,42.0551471710203,52.2169117927552,102.738970756531,30.6029410362245,46.9007348418231,114.080879211425,39.5588232278819,29.4301473051315,"psc"
"intensitiespsc20",268.210529327397,740.302623748771,675.671058654782,15687.7108459473,1440.39470958709,789.407890319824,2768.85529708859,640.973693847655,992.76315307617,1503,1451.93418121338,526.63159179688,590.276308059694,1297.00001525879,3521.69744300837,1609.48682022089,1070.01316070557,506.052637100211,480.815786361689,393.447368621825,375.197360992436,1219.97369766235,563.68420600891,5451.88153839115,5952.31573295595,4440.52618026732,2357.11834526067,4266.97368240356,2166.47367572785,751.355281829826,1491.01318359375,6218.39455032343,3584.57891082758,2409.59213256836,5553.44752120971,2301.0525817871,17943.3548545843,15631.4999160761,3355.82896423337,1325.14476013184,1814.80263519286,1650.93421173095,4991.73684692395,14346.0128326411,2401.01319122319,1592.06576538087,1971.03945922851,3512.43412780765,22031.9468669891,54636.3174438477,9468.36882019043,1474.14476013184,1652.72372436524,2099.90789794921,3049.14468383785,10682.3688201904,9944.46089172363,3526.7105407715,1651.15788269042,2399.09213256835,4463.96048927305,15347.1182169914,69443.3120803833,27348.6058864594,2739.98689270018,2325.17107391362,4035.09207153316,7644.74998915193,1627.22367858886,2955.67111206058,7627.57894706726,8899.2634525299,18678.8554077148,21172.9477844238,5020.72363662719,2738.1710662842,3058.38159179688,2375.67106628422,2072.34212493897,1051.14473724364,1309.36839914322,1368.93423461915,3003.48686218267,8565.07868814468,9641.17078399656,4174.92105293273,98.0263166427611,1288.52629089356,1149.48684692383,1047.59210777283,743.223693847661,318.065788269047,857.51313781739,1198.23684692382,1886.01315689083,2623.05267143251,1440.18420791626,2110.15793418888,1395.3026046753,448.85526227951,298.302629470824,437.631574630732,201.118423461914,104.986844062806,690.039466857913,211.618420839313,51.539474487305,145.342109084129,593.526317596442,556.64474225045,199.210525989532,117.986842513084,53.0526311397545,48.4473676681515,45.5789470672605,86.9868428707122,108.157893657684,152.144736766816,218.82894039154,274.789476394653,215.065784454346,225.473684310916,133.342106819153,123.368421554566,36.0263155698775,60.7105265855794,207.605264663696,99.000002861023,114.026316523551,114.44736802578,106.249999046325,39.5263161659243,29.1447372436527,44.0263156890869,48.8421047925943,98.263158798217,76.7499999999991,39.9078944921492,103.236842989921,74.236841201783,27.2500000000001,"psc"
"intensitiespsc21",289.029996871952,763.340003967288,632.25999450684,16901.4597167969,1443.75000834463,613.920000076291,3352.00009155274,837.230003356932,1202.07000732422,1685.49003601075,1528.45997619629,848.97998809816,702.169998168945,1286.53994750977,4374.36004543302,2089.17995882037,983.740018844611,671.839996337898,515.21999740601,541.650001525882,523.290008544929,1358.07005691533,781.119989871978,5308.77994537355,4348.28009033201,5133.58995914469,2613.79989242551,4906.40013122564,2396.50002288822,894.980007171632,1468.68001556396,9076.5100154877,3689.81992340093,2440.3200378418,6787.93977355952,2194.21003723145,17278.009765625,13416.8102340703,3316.42007446286,1606.04000854492,1543.99000549318,1831.86999511719,5170.70996093748,13887.8397979737,2215.78002548218,1389.06002807617,2092.54002380371,3544.72999572754,23578.9203910828,49789.0095310211,8676.34985351563,1403.72998046875,1378.79002380371,2066.79000854491,3172.49005126949,11906.9198760981,11146.9801254272,3589.56005859372,1505.16998291017,2210.69997406008,4581.35986328131,16955.3092975616,73202.3396720886,28562.9903144836,2419.49000549319,2584.37005615233,4390.04010009766,8189.58969116206,1696.16000366211,3299.14002990723,7059.35985183716,8880.60007476807,19587.7006683349,20385.9191474915,4867.27987861632,2858.17001342771,3178.82998657227,2353.37004089353,1948.20001220703,1395.26000976562,1207.28003025056,1404.08001708984,3285.9700546265,8571.81022453311,7866.64985466001,3474.90994453425,110.590001821518,1267.69001388549,1047.60998535156,879.890018463131,569.480009078972,299.559996843346,741.36000061035,1108.45998382569,1866.84001922611,2808.87013626102,1663.89000320435,2043.689994812,1083.44001150131,509.449995994571,199.739999771118,430.13999748231,334.229999542236,79.0500004291528,695.880004882816,209.80000686646,91.5200017690663,106.630000591278,506.880005836482,439.470011711127,167.869999289512,128.219999313355,81.4399981498716,32.3900003433229,41.9199998378753,94.7599990367883,65.4899997711182,202.510000407699,251.719995260234,279.879997253419,246.900002002715,189.829993247986,149.979997634889,109.879998385907,34.7300003170968,71.2600016593935,167.600001335145,96.4099988937381,111.590001106263,74.4700006842608,103.009998023509,34.879999399185,57.5999996066091,29.7999999523164,40.5599996447561,159.660000801086,43.609999656678,57.710000991822,107.05999994278,33.4699993133542,19.0299997329712,"psc"
"intensitiespsc22",347.543693542481,801.26215362549,728.398048400881,17577.5926513672,1534.95143032073,610.009700775151,3528.52417182922,810.980590820297,1007.41745758056,1620.08740234374,1417.12622070313,896.184455871582,743.990299224849,1108.71842956543,4463.0970573425,2279.19418334958,1105.96117401124,578.184467315672,541.563102722167,520.155334472657,391.815528869629,1436.42715263363,745.058240890506,5011.84477615347,4531.47564411164,5340.09712219233,2818.40778827672,5182.44679450994,2474.43689441675,669.951445102691,1357.66987609863,8725.24288749693,3766.24263954155,2269.64079284668,7238.86407947541,2155.57279968261,18956.5045776362,13189.9221191406,3236.11651611329,1801.99998474121,1756.02911376953,1848.28152465819,5227.50485229492,14603.3885498047,2249.93201446533,1439.83497619629,2062.5534362793,3666.48529815669,23263.8550109863,52576.3025245667,9004.50494384765,1465.35922241211,1311.29125976562,1978.55337524414,3069.47569274901,11872.3979034419,11159.3396148682,3656.22335815429,1553.08738708496,2098.15531921387,4504.97095298774,17350.7579832077,71934.3495864868,28672.1949310303,2440.3106536865,2321.22334289551,4230.77672576907,8500.2622709274,1571.25242614746,2845.73784637445,6971.16520690913,9616.71846008301,20352.7952957154,20834.7581119537,5308.65055847171,2937.66998291015,3097.99031066894,2758.45629882817,2388.14562988281,1315.21359252929,1300.69898962975,1306.14562988281,3295.83491516111,9362.20358562467,8583.66984176633,3560.33018589017,120.077670097352,1413.53396606446,1046.57281494141,988.417472839363,566.417479515077,246.601940870277,826.53397369384,1137.84465026856,1992.38829803465,3084.23306655885,1755.14561748505,2340.13587570194,1217.66017150879,584.368923187253,160.999998569489,468.601939201352,279.766982078552,161.689317703247,595.135925292972,186.922331809995,100.514559984208,96.8252415657043,607.407757759097,564.7961177826,189.961166858672,121.339807868003,61.378639400005,29.7961163520812,28.873786449432,68.0291259288784,104.213592052459,180.281552046537,182.135922908783,265.815540313715,237.475728988647,169.757280349733,166.281555891038,147.514559745788,40.3106796741483,77.5436885058883,158.999997615814,137.99029326439,98.2718453407287,88.1359217166897,65.883494317532,48.9126214981083,64.7281546592713,48.0097094774244,37.0194181203845,83.0291275978076,40.456311315298,23.737863779068,155.339804172516,31.1747579574585,8.7378640174866,"psc"
"intensitiespsc23",263.988018035889,664.898193359375,524.25748443603,29595.8237609863,3343.03286361694,516.943113327023,5443.98478794092,714.748512268062,735.934135437019,1367.82933044433,1923.16764831543,507.257492065426,449.368259429928,1058.81137084961,7422.47005081182,3606.34734153742,1387.66171264648,501.197616577148,396.272449493406,347.188617706295,314.541919708252,2926.1466999054,1357.45802021023,6425.45799255366,10736.0330209733,11928.6287126541,6084.72436380386,13895.3593711848,6657.47311306,2193.2964897156,1311.71554565429,6509.74261093145,3006.56884002688,2025.45809936524,5411.14065933222,1905.41017150879,23352.490234375,15829.8737506872,3335.71569061281,2031.8113861084,1972.26947021485,1745.2814025879,5052.90426635737,13226.6584930415,1833.67064666747,1193.08085632324,2176.66464233398,4338.53890228268,28694.4392051697,54986.6363654137,9369.8505935669,1279.53592681885,1775.86529541016,2276.57781982421,3694.93113708496,13785.5958328242,10893.3831834798,4035.61972045897,2050.38021850585,2691.85926818845,5044.53905487063,22371.9371871948,88355.8092765808,29639.581161499,4365.99099731445,3183.76643371588,5735.85038757318,11020.1736879349,1869.33235168456,4499.4461898804,17346.8478908539,15596.1138877864,30666.0117797852,32724.2869529724,6557.1648025513,3851.20056152344,4490.71556091308,4640.23641967774,3170.45502471924,1761.42517089843,1965.17368173599,1668.93411254883,4496.70655059812,19127.5966119766,29367.1291198731,10855.6496295924,105.026946544646,1766.38021087647,1448.72455215453,1767.78440284726,1638.59579324721,641.104781150815,1161.05090332031,1664.83529663086,2867.32933807371,4390.82047653202,2508.25444984438,4408.48194503779,2231.70353889467,909.215561866761,232.529940605164,897.78743171692,406.817373275753,199.236527442928,887.60178375245,207.526948928834,100.392214775086,130.643713951111,1122.45211982727,1309.37424564361,374.18263626098,148.329339265823,56.0808367729188,36.5838329344984,38.1526949405671,100.236528754235,88.6137738227853,435.305377960204,440.218570709226,356.763481140134,267.661672592162,176.326342582702,181.248502254485,106.85927915573,37.7095801830295,80.2874252796174,167.359282493591,106.763473033905,122.595805644989,73.3592796325687,117.059881210326,56.0598800182337,68.017964243889,63.1826348304751,59.5808372497553,133.065869808197,42.5329339802265,47.0179643630989,112.757485866546,26.080838263035,21.1886227428913,"psc"
"intensitiespsc24",240.878946304321,719.115776062006,542.921066284182,14618.7056121821,1465.72108983994,646.978935241699,3017.23149776454,507.294719696052,824.752639770509,1321.7105255127,1451.8999786377,437.77368927002,451.763157844542,1004.29999542236,3042.86853027344,1460.27365875244,1081.98421478271,411.963153839113,466.073677062984,323.400001525878,318.221046447749,1024.39475822449,543.205257415776,4557.36310577395,4851.80518817902,4336.52095794675,2279.86320209501,4417.86834096909,2088.28952789304,724.505250692365,1095.52102661132,6241.68416213989,3000.81057357793,1848.93161010742,6027.74760627741,1809.9210357666,19337.4735717773,16073.6475143427,3179.53155517578,1239.48948669433,1484.03158569336,1331.54208374024,4582.95797729492,14067.6315155035,1989.01578903196,1127.27896881104,2044.34210205083,3858.56318664553,26730.5626754761,57978.2935886383,9229.76280212402,1184.74737548829,1285.23158264162,2083.46838378906,2989.23158264162,12028.2636108398,10879.1629295349,3400.47369384765,1558.94209289551,2085.42100524907,4867.52634811399,18697.6112670898,78494.8583068848,28675.0107498169,2226.35267639162,2325.52107238771,4780.51577758792,8597.77874374395,1575.32102966309,3139.65792083744,8646.3996629715,11011.5889778142,20776.4998762607,20485.0155010223,4459.24734497069,2953.36308288579,3049.60006713868,2360.06837463382,2330.21051025389,1375.75789642334,1143.99471783638,1174.46315765382,3258.67902755743,9990.77896118159,10432.3630590439,4687.71044254308,43.8210538029673,1136.710521698,861.931591033938,837.336818695068,571.568425655366,269.257887601848,547.900001525886,1125.53157234192,1830.60529327395,2751.2105827331,1563.75789451599,2064.71578216556,1117.13683319091,368.931579589847,162.531576395035,364.631584167477,200.068421840667,103.331579208375,554.547363281252,132.678943157196,67.9368414878849,62.1000003814703,538.626309394831,439.684203147884,141.321053504944,103.221053361893,30.8473684787748,17.4526318311691,11.9263159036636,75.0105242729181,44.9368416815993,128.373688697815,170.231578111648,178.610522270203,151.594738066196,124.215792179108,119.41052365303,40.2578953504558,11.3842106610536,50.6947369575499,90.9842109680181,51.2210532426842,80.2789480686187,39.2421052455902,49.3789463043217,35.3157886564727,14.4684210568667,15.9473684877158,30.9315791130062,60.9894728660588,18.6052634268996,26.2842113524678,68.2421057224279,9.95789471268652,16.7578942775727,"psc"
